Time,Channel,nodeId,ADCChannel,ADCData,ADCDataConverted
3.2,0,1,25,0,0.0
3.2,0,1,26,7,0.058
3.2,0,1,27,4,0.033
3.2,0,1,28,0,0.0
3.2,0,1,29,0,0.0
3.2,0,1,30,0,0.0
3.2,0,1,31,7,0.058
3.2,0,1,32,0,0.0
3.2,0,1,33,0,0.0
3.2,0,1,34,0,0.0
3.3,0,1,3,0,0.0
3.3,0,1,4,33,0.274
3.3,0,1,5,24,0.199
3.3,0,1,6,0,0.0
3.3,0,1,7,0,0.0
3.3,0,1,8,3,0.025
3.3,0,1,9,28,0.232
3.3,0,1,10,0,0.0
3.3,0,1,11,9,0.075
3.3,0,1,12,7,0.058
3.3,0,1,13,5,0.042
3.3,0,1,14,4,0.033
3.3,0,1,15,1,0.008
3.3,0,1,16,0,0.0
3.3,0,1,17,2,0.017
3.3,0,1,18,18,0.149
3.3,0,1,19,0,0.0
3.3,0,1,20,0,0.0
3.3,0,1,21,0,0.0
3.4,0,1,22,8,0.066
3.4,0,1,23,7,0.058
3.4,0,1,24,0,0.0
3.4,0,1,25,0,0.0
3.4,0,1,26,8,0.066
3.4,0,1,27,5,0.042
3.4,0,1,28,0,0.0
3.4,0,1,29,0,0.0
3.4,0,1,30,0,0.0
3.4,0,1,31,3,0.025
3.4,0,1,32,0,0.0
3.4,0,1,33,0,0.0
3.4,0,1,34,0,0.0
3.4,0,1,3,0,0.0
3.5,0,1,4,35,0.291
3.5,0,1,5,22,0.183
3.5,0,1,6,0,0.0
3.5,0,1,7,0,0.0
3.5,0,1,8,28,0.232
3.5,0,1,9,23,0.191
3.5,0,1,10,0,0.0
3.5,0,1,11,8,0.066
3.5,0,1,12,6,0.05
3.5,0,1,13,5,0.042
3.5,0,1,14,4,0.033
3.5,0,1,15,2,0.017
3.5,0,1,16,0,0.0
3.5,0,1,17,15,0.125
3.5,0,1,18,14,0.116
3.5,0,1,19,0,0.0
3.5,0,1,20,0,0.0
3.5,0,1,21,0,0.0
3.5,0,1,22,3,0.025
3.5,0,1,23,0,0.0
3.5,0,1,24,0,0.0
3.5,0,1,25,0,0.0
3.6,0,1,26,7,0.058
3.6,0,1,27,0,0.0
3.6,0,1,28,0,0.0
3.6,0,1,29,0,0.0
3.6,0,1,30,6,0.05
3.6,0,1,31,8,0.066
3.6,0,1,32,0,0.0
3.6,0,1,33,0,0.0
3.6,0,1,34,0,0.0
3.6,0,1,3,2,0.017
3.6,0,1,4,40,0.332
3.6,0,1,5,16,0.133
3.6,0,1,6,0,0.0
3.6,0,1,7,0,0.0
3.6,0,1,8,24,0.199
3.7,0,1,9,26,0.216
3.7,0,1,10,0,0.0
3.7,0,1,11,8,0.066
3.7,0,1,12,7,0.058
3.7,0,1,13,5,0.042
3.7,0,1,14,4,0.033
3.7,0,1,15,1,0.008
3.7,0,1,16,0,0.0
3.7,0,1,17,24,0.199
3.7,0,1,18,12,0.1
3.7,0,1,19,0,0.0
3.7,0,1,20,0,0.0
3.7,0,1,21,0,0.0
3.7,0,1,22,9,0.075
3.7,0,1,23,0,0.0
3.7,0,1,24,0,0.0
3.7,0,1,25,0,0.0
3.7,0,1,26,8,0.066
3.7,0,1,27,4,0.033
3.7,0,1,28,0,0.0
3.7,0,1,29,0,0.0
3.7,0,1,30,6,0.05
3.8,0,1,31,8,0.066
3.8,0,1,32,0,0.0
3.8,0,1,33,0,0.0
3.8,0,1,34,0,0.0
3.8,0,1,3,0,0.0
3.8,0,1,4,29,0.241
3.8,0,1,5,32,0.266
3.8,0,1,6,0,0.0
3.8,0,1,7,0,0.0
3.8,0,1,8,5,0.042
3.8,0,1,9,28,0.232
3.8,0,1,10,0,0.0
3.8,0,1,11,8,0.066
3.8,0,1,12,7,0.058
3.9,0,1,13,5,0.042
3.9,0,1,14,4,0.033
3.9,0,1,15,2,0.017
3.9,0,1,16,0,0.0
3.9,0,1,17,1,0.008
3.9,0,1,18,19,0.158
3.9,0,1,19,0,0.0
3.9,0,1,20,0,0.0
3.9,0,1,21,0,0.0
3.9,0,1,22,8,0.066
3.9,0,1,23,3,0.025
3.9,0,1,24,0,0.0
3.9,0,1,25,0,0.0
3.9,0,1,26,7,0.058
3.9,0,1,27,7,0.058
3.9,0,1,28,0,0.0
3.9,0,1,29,0,0.0
3.9,0,1,30,0,0.0
3.9,0,1,31,3,0.025
3.9,0,1,32,0,0.0
3.9,0,1,33,0,0.0
3.9,0,1,34,0,0.0
4.0,0,1,3,0,0.0
4.0,0,1,4,7,0.058
4.0,0,1,5,31,0.257
4.0,0,1,6,0,0.0
4.0,0,1,7,0,0.0
4.0,0,1,8,4,0.033
4.0,0,1,9,24,0.199
4.0,0,1,10,4,0.033
4.0,0,1,11,8,0.066
4.0,0,1,12,7,0.058
4.0,0,1,13,5,0.042
4.0,0,1,14,3,0.025
4.0,0,1,15,1,0.008
4.0,0,1,16,0,0.0
4.0,0,1,17,0,0.0
4.1,0,1,18,14,0.116
4.1,0,1,19,0,0.0
4.1,0,1,20,0,0.0
4.1,0,1,21,0,0.0
4.1,0,1,22,7,0.058
4.1,0,1,23,0,0.0
4.1,0,1,24,0,0.0
4.1,0,1,25,0,0.0
4.1,0,1,26,7,0.058
4.1,0,1,27,8,0.066
4.1,0,1,28,0,0.0
4.1,0,1,29,0,0.0
4.1,0,1,30,4,0.033
4.1,0,1,31,8,0.066
4.1,0,1,32,0,0.0
4.1,0,1,33,0,0.0
4.1,0,1,34,0,0.0
4.2,0,1,3,7,0.058
4.2,0,1,4,33,0.274
4.2,0,1,5,0,0.0
4.2,0,1,6,0,0.0
4.2,0,1,7,0,0.0
4.2,0,1,8,23,0.191
4.2,0,1,9,20,0.166
4.2,0,1,10,0,0.0
4.2,0,1,11,8,0.066
4.2,0,1,12,7,0.058
4.2,0,1,13,5,0.042
4.2,0,1,14,4,0.033
4.2,0,1,15,1,0.008
4.2,0,1,16,0,0.0
4.2,0,1,17,20,0.166
4.2,0,1,18,9,0.075
4.2,0,1,19,0,0.0
4.2,0,1,20,0,0.0
4.2,0,1,21,8,0.066
4.3,0,1,22,10,0.083
4.3,0,1,23,0,0.0
4.3,0,1,24,0,0.0
4.3,0,1,25,0,0.0
4.3,0,1,26,7,0.058
4.3,0,1,27,3,0.025
4.3,0,1,28,0,0.0
4.3,0,1,29,0,0.0
4.3,0,1,30,1,0.008
4.3,0,1,31,7,0.058
4.3,0,1,32,0,0.0
4.3,0,1,33,0,0.0
4.3,0,1,34,0,0.0
4.4,0,1,3,40,0.332
4.4,0,1,4,0,0.0
4.4,0,1,5,0,0.0
4.4,0,1,6,4,0.033
4.4,0,1,7,33,0.274
4.4,0,1,8,0,0.0
4.4,0,1,9,0,0.0
4.4,0,1,10,3,0.025
4.4,0,1,11,8,0.066
4.4,0,1,12,7,0.058
4.4,0,1,13,5,0.042
4.4,0,1,14,3,0.025
4.4,0,1,15,1,0.008
4.4,0,1,16,0,0.0
4.4,0,1,17,0,0.0
4.4,0,1,18,19,0.158
4.4,0,1,19,8,0.066
4.4,0,1,20,0,0.0
4.4,0,1,21,0,0.0
4.4,0,1,22,0,0.0
4.5,0,1,23,7,0.058
4.5,0,1,24,0,0.0
4.5,0,1,25,0,0.0
4.5,0,1,26,0,0.0
4.5,0,1,27,5,0.042
4.5,0,1,28,0,0.0
4.5,0,1,29,0,0.0
4.5,0,1,30,0,0.0
4.5,0,1,31,6,0.05
4.5,0,1,32,8,0.066
4.5,0,1,33,0,0.0
4.5,0,1,34,0,0.0
4.5,0,1,3,0,0.0
4.5,0,1,4,3,0.025
4.6,0,1,5,19,0.158
4.6,0,1,6,0,0.0
4.6,0,1,7,0,0.0
4.6,0,1,8,1,0.008
4.6,0,1,9,23,0.191
4.6,0,1,10,4,0.033
4.6,0,1,11,8,0.066
4.6,0,1,12,7,0.058
4.6,0,1,13,5,0.042
4.6,0,1,14,3,0.025
4.6,0,1,15,1,0.008
4.6,0,1,16,0,0.0
4.6,0,1,17,1,0.008
4.6,0,1,18,6,0.05
4.6,0,1,19,0,0.0
4.6,0,1,20,0,0.0
4.6,0,1,21,3,0.025
4.6,0,1,22,7,0.058
4.6,0,1,23,0,0.0
4.6,0,1,24,0,0.0
4.6,0,1,25,0,0.0
4.7,0,1,26,12,0.1
4.7,0,1,27,0,0.0
4.7,0,1,28,0,0.0
4.7,0,1,29,0,0.0
4.7,0,1,30,5,0.042
4.7,0,1,31,4,0.033
4.7,0,1,32,0,0.0
4.7,0,1,33,0,0.0
4.7,0,1,34,4,0.033
4.7,0,1,3,0,0.0
4.7,0,1,4,1,0.008
4.8,0,1,5,28,0.232
4.8,0,1,6,16,0.133
4.8,0,1,7,0,0.0
4.8,0,1,8,0,0.0
4.8,0,1,9,19,0.158
4.8,0,1,10,24,0.199
4.8,0,1,11,8,0.066
4.8,0,1,12,7,0.058
4.8,0,1,13,5,0.042
4.8,0,1,14,3,0.025
4.8,0,1,15,1,0.008
4.8,0,1,16,0,0.0
4.8,0,1,17,0,0.0
4.8,0,1,18,12,0.1
4.8,0,1,19,0,0.0
4.8,0,1,20,0,0.0
4.8,0,1,21,0,0.0
4.8,0,1,22,3,0.025
4.8,0,1,23,0,0.0
4.8,0,1,24,0,0.0
4.8,0,1,25,0,0.0
4.9,0,1,26,7,0.058
4.9,0,1,27,0,0.0
4.9,0,1,28,0,0.0
4.9,0,1,29,0,0.0
4.9,0,1,30,3,0.025
4.9,0,1,31,8,0.066
4.9,0,1,32,0,0.0
4.9,0,1,33,0,0.0
4.9,0,1,34,0,0.0
4.9,0,1,3,12,0.1
4.9,0,1,4,39,0.324
4.9,0,1,5,0,0.0
4.9,0,1,6,0,0.0
4.9,0,1,7,8,0.066
5.0,0,1,8,24,0.199
